fecha,anio,mes,concepto_descripcion,concepto_codigo,nivel_jerarquia,valor_millones_pesos,fuente_archivo
2020-05-01,2020,5,Aportes y contribuciones a la seguriad social,Aportes_contrib_seg_social,2,103874.9,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Aportes y contribuciones a la seguriad social,Aportes_contrib_seg_social,2,103874.90000000001,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,"Asignaciones Familiares Activos, Pasivos y otras",Asignaciones_familiares,2,15531.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,"Asignaciones Familiares Activos, Pasivos y otras",Asignaciones_familiares,2,15531.4,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Asignación Universal para Protección Social,Asignación Universal para Protección Social,2,11373.7,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Asignación Universal para Protección Social,Asignación Universal para Protección Social,2,11373.7,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Bienes personales,Bienes_personales,2,2704.7,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Bienes personales,Bienes_personales,2,2704.7000000000003,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Débitos y créditos,Debitos_creditos,2,26728.0,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Débitos y créditos,Debitos_creditos,2,26728.0,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Derechos de exportación,Derechos_exportacion,2,23622.3,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Derechos de exportación,Derechos_exportacion,2,23622.300000000003,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Derechos de importación,Derechos_importacion,2,11028.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Derechos de importación,Derechos_importacion,2,11028.400000000001,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Educación,Educación,2,3820.3,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Educación,Educación,1,377.8,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Educación,Educación,2,3820.2000000000003,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Educación,Educación,1,377.8,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,GASTOS PRIMARIOS,GASTOS_PRIMARIOS,0,579407.5,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,GASTOS PRIMARIOS,GASTOS_PRIMARIOS,0,579407.5,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Ganancias,Ganancias,2,46567.5,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Ganancias,Ganancias,2,46567.5,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Gastos de capital,Gastos_capital,1,25391.2,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Gastos de capital,Gastos_capital,1,25391.200000000004,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Gastos corrientes primarios,Gastos_corrientes_primarios,1,554016.3,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Gastos corrientes primarios,Gastos_corrientes_primarios,1,554016.3,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Gastos de funcionamiento y otros,Gastos_funcionamiento,1,67607.8,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otros gastos de funcionamiento,Gastos_funcionamiento,2,18394.7,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Gastos de funcionamiento y otros,Gastos_funcionamiento,1,67607.8,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otros gastos de funcionamiento,Gastos_funcionamiento,2,18394.700000000004,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,INGRESOS TOTALES,INGRESOS_TOTALES,0,328120.5,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,INGRESOS TOTALES,INGRESOS_TOTALES,0,328120.5,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Prestaciones del INSSJP,INSSJP_PAMI,2,19692.2,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Prestaciones del INSSJP,INSSJP_PAMI,2,19692.2,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,IVA neto de reintegros,IVA_neto_reintegros,2,55983.2,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,IVA neto de reintegros,IVA_neto_reintegros,2,55983.200000000004,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Impuestos internos,Impuestos_internos,2,4010.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Impuestos internos,Impuestos_internos,2,4010.3999999999996,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Ingresos de capital,Ingresos_capital,1,8458.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Ingresos de capital,Ingresos_capital,1,8458.6,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Intereses Netos,Intereses_netos,1,56932.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Intereses Netos,Intereses_netos,1,56932.1,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Nación,Nación,2,1324.0,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Nación,Nación,2,1324.0,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otras funciones,Otras funciones,2,96.0,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otras funciones,Otras funciones,2,3824.0,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otras transferencias,Otras transferencias,2,35540.3,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otras transferencias,Otras transferencias,2,35550.2,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otros,Otros,1,8641.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otros,Otros,1,8641.099999999999,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otros Gastos Corrientes,Otros_gastos_corrientes,1,8873.8,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otros Gastos Corrientes,Otros_gastos_corrientes,1,5136.000000000001,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otros ingresos corrientes,Otros_ingresos_corrientes,1,11586.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otros ingresos corrientes,Otros_ingresos_corrientes,1,11586.100000000002,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Otras Programos Sociales,Otros_prog_sociales,2,108677.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Otras Programos Sociales,Otros_prog_sociales,2,108677.59999999999,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Prestaciones sociales,Prestaciones_sociales,1,349042.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Prestaciones sociales,Prestaciones_sociales,1,349042.60000000003,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,RESULTADO FINANCIERO,RESULTADO_FINANCIERO,0,-308219.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,RESULTADO FINANCIERO,RESULTADO_FINANCIERO,0,-308219.1,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,RESULTADO PRIMARIO,RESULTADO_PRIMARIO,0,-251287.0,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,RESULTADO PRIMARIO,RESULTADO_PRIMARIO,0,-251287.0,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Rentas de la propiedad,Rentas_propiedad,1,6539.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Resto rentas de la propiedad,Rentas_propiedad,2,5343.3,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Rentas de la propiedad,Rentas_propiedad,1,6539.600000000024,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Resto rentas de la propiedad,Rentas_propiedad,2,5343.300000000024,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Resto ingresos corrientes,Resto ingresos corrientes,2,1397.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Resto ingresos corrientes,Resto ingresos corrientes,2,1397.6,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Salarios,Salarios,2,49213.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Salarios,Salarios,2,49213.1,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Salud,Salud,2,2553.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Salud,Salud,2,2553.1000000000004,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Seguridad Social,Seguridad Social,2,3889.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Seguridad Social,Seguridad Social,2,3889.4,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Subsidios económicos,Subsidios_economicos,1,67352.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Subsidios económicos,Subsidios_economicos,1,71080.6,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Energía,Subsidios_energia,2,51711.0,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Energía,Subsidios_energia,1,1599.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Energía,Subsidios_energia,2,51711.0,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Energía,Subsidios_energia,1,1599.4,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Transporte,Subsidios_transporte,2,15545.6,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Transporte,Subsidios_transporte,1,7708.2,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Transporte,Subsidios_transporte,2,15545.6,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Transporte,Subsidios_transporte,1,7708.2,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Transferencias corrientes a provincias,Transf_corrientes_provincias,1,45803.1,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Transferencias corrientes a provincias,Transf_corrientes_provincias,1,45812.90000000001,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Transferencias a universidades,Transf_universidades,1,15336.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Transferencias a universidades,Transf_universidades,1,15336.4,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Transferencias a provincias,Transferencias a provincias,2,275.4,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Transferencias a provincias,Transferencias a provincias,2,275.4,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Transferencias corrientes,Transferencias corrientes,2,1798.7,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Transferencias corrientes,Transferencias corrientes,2,1798.7,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Tributarios,Tributarios,1,301536.2,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Resto tributarios,Tributarios,2,27016.8,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Tributarios,Tributarios,1,301536.19999999995,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Resto tributarios     (1),Tributarios,2,27016.8,sector_publico_base_caja_-_2206mayo_2021.xls
2020-05-01,2020,5,Vivienda,Vivienda,1,568.9,resultado_fiscal_mayo-20.xls
2020-05-01,2020,5,Vivienda,Vivienda,1,568.9,sector_publico_base_caja_-_2206mayo_2021.xls
2020-06-01,2020,6,Agua potable y alcantarillado,Agua potable y alcantarillado,1,1356.8,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Agua potable y alcantarillado,Agua potable y alcantarillado,1,1356.8,resultadojun20_0.xls
2020-06-01,2020,6,Aportes y contribuciones a la seguriad social,Aportes_contrib_seg_social,2,115917.1,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Aportes y contribuciones a la seguriad social,Aportes_contrib_seg_social,2,115917.1,resultadojun20_0.xls
2020-06-01,2020,6,"Asignaciones Familiares Activos, Pasivos y otras",Asignaciones_familiares,2,15102.3,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,"Asignaciones Familiares Activos, Pasivos y otras",Asignaciones_familiares,2,15102.3,resultadojun20_0.xls
2020-06-01,2020,6,Asignación Universal para Protección Social,Asignación Universal para Protección Social,2,12107.5,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Asignación Universal para Protección Social,Asignación Universal para Protección Social,2,12107.5,resultadojun20_0.xls
2020-06-01,2020,6,Bienes personales,Bienes_personales,2,9752.3,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Bienes personales,Bienes_personales,2,9752.3,resultadojun20_0.xls
2020-06-01,2020,6,Débitos y créditos,Debitos_creditos,2,40847.6,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Débitos y créditos,Debitos_creditos,2,40847.6,resultadojun20_0.xls
2020-06-01,2020,6,Derechos de exportación,Derechos_exportacion,2,34474.7,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Derechos de exportación,Derechos_exportacion,2,34474.7,resultadojun20_0.xls
2020-06-01,2020,6,Derechos de importación,Derechos_importacion,2,12003.599999999999,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Derechos de importación,Derechos_importacion,2,12003.599999999999,resultadojun20_0.xls
2020-06-01,2020,6,Educación,Educación,2,3956.7,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Educación,Educación,1,767.1,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Educación,Educación,2,3956.7,resultadojun20_0.xls
2020-06-01,2020,6,Educación,Educación,1,767.1,resultadojun20_0.xls
2020-06-01,2020,6,GASTOS PRIMARIOS,GASTOS_PRIMARIOS,0,656605.2,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,GASTOS PRIMARIOS,GASTOS_PRIMARIOS,0,656605.2,resultadojun20_0.xls
2020-06-01,2020,6,Ganancias,Ganancias,2,50777.9,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Ganancias,Ganancias,2,50777.9,resultadojun20_0.xls
2020-06-01,2020,6,Gastos de capital,Gastos_capital,1,15659.9,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Gastos de capital,Gastos_capital,1,15659.9,resultadojun20_0.xls
2020-06-01,2020,6,Gastos corrientes primarios,Gastos_corrientes_primarios,1,640945.2999999999,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Gastos corrientes primarios,Gastos_corrientes_primarios,1,640945.2999999999,resultadojun20_0.xls
2020-06-01,2020,6,Gastos de funcionamiento y otros,Gastos_funcionamiento,1,70340.4,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otros gastos de funcionamiento,Gastos_funcionamiento,2,18880.4,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Gastos de funcionamiento y otros,Gastos_funcionamiento,1,70340.4,resultadojun20_0.xls
2020-06-01,2020,6,Otros gastos de funcionamiento,Gastos_funcionamiento,2,18880.4,resultadojun20_0.xls
2020-06-01,2020,6,INGRESOS TOTALES,INGRESOS_TOTALES,0,402899.00000000006,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,INGRESOS TOTALES,INGRESOS_TOTALES,0,402899.00000000006,resultadojun20_0.xls
2020-06-01,2020,6,Prestaciones del INSSJP,INSSJP_PAMI,2,24287.3,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Prestaciones del INSSJP,INSSJP_PAMI,2,24287.3,resultadojun20_0.xls
2020-06-01,2020,6,IVA neto de reintegros,IVA_neto_reintegros,2,61650.899999999994,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,IVA neto de reintegros,IVA_neto_reintegros,2,61650.899999999994,resultadojun20_0.xls
2020-06-01,2020,6,Impuestos internos,Impuestos_internos,2,7506.0,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Impuestos internos,Impuestos_internos,2,7506.0,resultadojun20_0.xls
2020-06-01,2020,6,Ingresos de capital,Ingresos_capital,1,14064.9,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Ingresos de capital,Ingresos_capital,1,14064.9,resultadojun20_0.xls
2020-06-01,2020,6,Intereses Netos,Intereses_netos,1,34859.0,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Intereses Netos,Intereses_netos,1,34859.0,resultadojun20_0.xls
2020-06-01,2020,6,Nación,Nación,2,603.5,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Nación,Nación,2,603.5,resultadojun20_0.xls
2020-06-01,2020,6,Otras funciones,Otras funciones,2,1079.8,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otras funciones,Otras funciones,2,95.5,resultadojun20_0.xls
2020-06-01,2020,6,Otras transferencias,Otras transferencias,2,9838.400000000001,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otras transferencias,Otras transferencias,2,9650.2,resultadojun20_0.xls
2020-06-01,2020,6,Otros,Otros,1,6236.8,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otros,Otros,1,6236.8,resultadojun20_0.xls
2020-06-01,2020,6,Otros Gastos Corrientes,Otros_gastos_corrientes,1,9415.0,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otros Gastos Corrientes,Otros_gastos_corrientes,1,10587.5,resultadojun20_0.xls
2020-06-01,2020,6,Otros ingresos corrientes,Otros_ingresos_corrientes,1,16716.1,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otros ingresos corrientes,Otros_ingresos_corrientes,1,16716.1,resultadojun20_0.xls
2020-06-01,2020,6,Otras Programos Sociales,Otros_prog_sociales,2,119956.70000000001,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Otras Programos Sociales,Otros_prog_sociales,2,119956.70000000001,resultadojun20_0.xls
2020-06-01,2020,6,Prestaciones sociales,Prestaciones_sociales,1,462828.6,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Prestaciones sociales,Prestaciones_sociales,1,462828.6,resultadojun20_0.xls
2020-06-01,2020,6,RESULTADO FINANCIERO,RESULTADO_FINANCIERO,0,-288565.1999999999,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,RESULTADO FINANCIERO,RESULTADO_FINANCIERO,0,-288565.1999999999,resultadojun20_0.xls
2020-06-01,2020,6,RESULTADO PRIMARIO,RESULTADO_PRIMARIO,0,-253706.1999999999,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,RESULTADO PRIMARIO,RESULTADO_PRIMARIO,0,-253706.1999999999,resultadojun20_0.xls
2020-06-01,2020,6,Rentas de la propiedad,Rentas_propiedad,1,6446.4,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Resto rentas de la propiedad,Rentas_propiedad,2,3482.9999999999995,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Rentas de la propiedad,Rentas_propiedad,1,6446.4,resultadojun20_0.xls
2020-06-01,2020,6,Resto rentas de la propiedad,Rentas_propiedad,2,3482.9999999999995,resultadojun20_0.xls
2020-06-01,2020,6,Resto ingresos corrientes,Resto ingresos corrientes,2,1901.8000000000002,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Resto ingresos corrientes,Resto ingresos corrientes,2,1901.8000000000002,resultadojun20_0.xls
2020-06-01,2020,6,Salarios,Salarios,2,51460.00000000001,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Salarios,Salarios,2,51460.00000000001,resultadojun20_0.xls
2020-06-01,2020,6,Salud,Salud,2,2326.3,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Salud,Salud,2,2326.3,resultadojun20_0.xls
2020-06-01,2020,6,Seguridad Social,Seguridad Social,2,2098.2,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Seguridad Social,Seguridad Social,2,2098.2,resultadojun20_0.xls
2020-06-01,2020,6,Subsidios económicos,Subsidios_economicos,1,64500.5,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Subsidios económicos,Subsidios_economicos,1,63516.200000000004,resultadojun20_0.xls
2020-06-01,2020,6,Energía,Subsidios_energia,2,48684.700000000004,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Energía,Subsidios_energia,1,833.6,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Energía,Subsidios_energia,2,48684.700000000004,resultadojun20_0.xls
2020-06-01,2020,6,Energía,Subsidios_energia,1,833.6,resultadojun20_0.xls
2020-06-01,2020,6,Transporte,Subsidios_transporte,2,14736.0,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Transporte,Subsidios_transporte,1,5994.5,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Transporte,Subsidios_transporte,2,14736.0,resultadojun20_0.xls
2020-06-01,2020,6,Transporte,Subsidios_transporte,1,5994.5,resultadojun20_0.xls
2020-06-01,2020,6,Transferencias corrientes a provincias,Transf_corrientes_provincias,1,18219.600000000002,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Transferencias corrientes a provincias,Transf_corrientes_provincias,1,18031.4,resultadojun20_0.xls
2020-06-01,2020,6,Transferencias a universidades,Transf_universidades,1,15641.2,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Transferencias a universidades,Transf_universidades,1,15641.2,resultadojun20_0.xls
2020-06-01,2020,6,Transferencias a provincias,Transferencias a provincias,2,230.1,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Transferencias a provincias,Transferencias a provincias,2,230.1,resultadojun20_0.xls
2020-06-01,2020,6,Transferencias corrientes,Transferencias corrientes,2,1987.5,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Transferencias corrientes,Transferencias corrientes,2,1987.5,resultadojun20_0.xls
2020-06-01,2020,6,Tributarios,Tributarios,1,365671.6,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Resto tributarios     (1),Tributarios,2,32741.499999999993,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Tributarios,Tributarios,1,365671.6,resultadojun20_0.xls
2020-06-01,2020,6,Resto tributarios,Tributarios,2,32741.499999999993,resultadojun20_0.xls
2020-06-01,2020,6,Vivienda,Vivienda,1,471.1,resultado_fiscal_junio_2021.xls
2020-06-01,2020,6,Vivienda,Vivienda,1,471.1,resultadojun20_0.xls
2020-07-01,2020,7,Agua potable y alcantarillado,Agua potable y alcantarillado,1,8474.400000000001,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Agua potable y alcantarillado,Agua potable y alcantarillado,1,8474.400000000001,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Aportes y contribuciones a la seguriad social,Aportes_contrib_seg_social,2,151886.80000000002,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Aportes y contribuciones a la seguriad social,Aportes_contrib_seg_social,2,151886.80000000002,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,"Asignaciones Familiares Activos, Pasivos y otras",Asignaciones_familiares,2,14357.3,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,"Asignaciones Familiares Activos, Pasivos y otras",Asignaciones_familiares,2,14357.3,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Asignación Universal para Protección Social,Asignación Universal para Protección Social,2,12159.6,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Asignación Universal para Protección Social,Asignación Universal para Protección Social,2,12159.6,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Bienes personales,Bienes_personales,2,3503.0000000000005,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Bienes personales,Bienes_personales,2,3503.0000000000005,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Débitos y créditos,Debitos_creditos,2,36316.4,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Débitos y créditos,Debitos_creditos,2,36316.4,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Derechos de exportación,Derechos_exportacion,2,33057.200000000004,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Derechos de exportación,Derechos_exportacion,2,33057.200000000004,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Derechos de importación,Derechos_importacion,2,12220.4,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Derechos de importación,Derechos_importacion,2,12220.4,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Educación,Educación,2,3952.4,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Educación,Educación,1,745.8,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Educación,Educación,2,3952.4,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Educación,Educación,1,745.8,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,GASTOS PRIMARIOS,GASTOS_PRIMARIOS,0,591730.4,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,GASTOS PRIMARIOS,GASTOS_PRIMARIOS,0,591730.4,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Ganancias,Ganancias,2,33234.5,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Ganancias,Ganancias,2,33234.5,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Gastos de capital,Gastos_capital,1,27032.3,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Gastos de capital,Gastos_capital,1,27032.3,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Gastos corrientes primarios,Gastos_corrientes_primarios,1,564698.1000000001,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Gastos corrientes primarios,Gastos_corrientes_primarios,1,564698.1000000001,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Gastos de funcionamiento y otros,Gastos_funcionamiento,1,90809.3,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Otros gastos de funcionamiento,Gastos_funcionamiento,2,16480.2,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Gastos de funcionamiento y otros,Gastos_funcionamiento,1,90809.3,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Otros gastos de funcionamiento,Gastos_funcionamiento,2,16480.2,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,INGRESOS TOTALES,INGRESOS_TOTALES,0,436206.6,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,INGRESOS TOTALES,INGRESOS_TOTALES,0,436206.6,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Prestaciones del INSSJP,INSSJP_PAMI,2,22666.9,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Prestaciones del INSSJP,INSSJP_PAMI,2,22666.9,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,IVA neto de reintegros,IVA_neto_reintegros,2,62441.5,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,IVA neto de reintegros,IVA_neto_reintegros,2,62441.5,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Impuestos internos,Impuestos_internos,2,11506.0,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Impuestos internos,Impuestos_internos,2,11506.0,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Ingresos de capital,Ingresos_capital,1,9281.8,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Ingresos de capital,Ingresos_capital,1,9281.8,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Intereses Netos,Intereses_netos,1,33565.6,resultado-fiscal-julio_20.xls
2020-07-01,2020,7,Intereses Netos,Intereses_netos,1,33565.6,resultado_fiscal_julio_2021.xls
2020-07-01,2020,7,Nación,Nación,2,4389.299999999999,resultado-fiscal-julio_20.xls
