fecha,anio,mes,periodo,concepto_codigo,concepto_descripcion,concepto_nivel,subsector,valor_millones_pesos,fuente_archivo
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,6155.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,6155.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,ex_cajas_prov,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,6155.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,ex_cajas_prov,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,ex_cajas_prov,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,ex_cajas_prov,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,-74255.6,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,258611.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,inst_seg_social,6882.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,108941.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,184356.19999999998,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,-67372.90000000002,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,258611.9,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,191238.99999999997,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,0.1,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,294259.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,294259.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,inst_seg_social,5920.999999999942,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,300180.19999999995,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,inst_seg_social,6882.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,5920.999999999942,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,35647.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-21544.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,29641.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,org_descentralizados,47.4,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,29041.6,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,8096.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-27145.800000000003,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,35289.4,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,8143.599999999999,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,5648.400000000001,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,35448.200000000004,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,35408.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,org_descentralizados,1776.8999999999942,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,37185.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,org_descentralizados,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,1736.9999999999927,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,158.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-18600.299999999996,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,66410.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,pami_fdos_otros,1076.7,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,45450.700000000004,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,47809.700000000004,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-24048.9,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,72935.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,48886.4,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,6525.300000000001,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,75423.90000000001,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,75249.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,pami_fdos_otros,19087.800000000003,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,94337.1,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,pami_fdos_otros,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,18913.199999999997,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,2488.6,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,6862.099999999997,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,10761.9,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,rec_afectados,264.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,461.9,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,17623.999999999996,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,4002.599999999995,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,13886.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,17888.799999999996,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,3124.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,18623.5,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,18623.5,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,rec_afectados,-272.8000000000029,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,rec_afectados,18350.699999999997,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,rec_afectados,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,rec_afectados,-272.8000000000029,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,rec_afectados,4737.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,tesoro_nacional,1515.8000000000175,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,tesoro_nacional,196985.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,tesoro_nacional,0.1,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,tesoro_nacional,61.6,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,tesoro_nacional,198500.80000000002,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,tesoro_nacional,-10101.49999999997,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,tesoro_nacional,208602.4,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,tesoro_nacional,198500.90000000002,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,tesoro_nacional,11617.400000000001,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,tesoro_nacional,351890.19999999995,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,tesoro_nacional,283768.19999999995,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,tesoro_nacional,-85205.69999999992,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,tesoro_nacional,198562.50000000003,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,tesoro_nacional,0.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,tesoro_nacional,-153327.69999999992,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,tesoro_nacional,143287.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_adm_nacional,-89785.29999999999,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_adm_nacional,502155.49999999994,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,total_adm_nacional,7195.1,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_adm_nacional,140869.09999999998,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_adm_nacional,412370.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_adm_nacional,-102980.40000000001,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_adm_nacional,522545.7,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_adm_nacional,419565.3,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_adm_nacional,20390.2,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_adm_nacional,706376.9,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_adm_nacional,638215.0,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,total_adm_nacional,-77780.59999999999,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_adm_nacional,560434.4,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,total_adm_nacional,6882.8,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_adm_nacional,-145942.5,resultado_fiscal_noviembre_2020.xls
2020-11-01,2020,11,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_adm_nacional,183831.19999999995,resultado_fiscal_noviembre_2020.xls
2020-12-01,2020,12,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,ex_cajas_prov,-5468.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,ex_cajas_prov,9677.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,ex_cajas_prov,0.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,ex_cajas_prov,5468.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,ex_cajas_prov,4209.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,ex_cajas_prov,-5468.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,ex_cajas_prov,9677.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,ex_cajas_prov,4209.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,ex_cajas_prov,0.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,9677.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,9677.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,ex_cajas_prov,0.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,9677.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,ex_cajas_prov,0.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,ex_cajas_prov,0.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,ex_cajas_prov,0.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,-187396.9,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,381316.7,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,inst_seg_social,401.8,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,243225.5,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,193919.80000000002,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,-187119.9,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,381441.5,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,194321.6,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,124.8,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,422759.5,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,422759.5,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,inst_seg_social,14787.599999999977,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,437547.1,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,inst_seg_social,401.8,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,14787.599999999977,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,41318.0,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-33876.7,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,40830.1,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,org_descentralizados,10.5,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,41390.89999999999,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,6953.4,resultado_fiscal_diciembre_2020.xls
2020-12-01,2020,12,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-47594.0,resultado_fiscal_diciembre_2020.xls
